,age_log,total_number_dogs,size,coat,word_name,in_sex,dark mix,in_neuter,energy,cute_name,groom,Normal,Stray,light mix,popular_shelter_name,human_name,Owner Surrender,4,popular_dog_name,sporting,herding,toy,light,6,other,3,Public Assist,11,chihuahua,aggressive,time_class,shelter_time
22017,0.0,433,2.0,1.0,1,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,8
22019,-0.875468737354,433,2.0,1.0,0,0,0.0,0,2.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,17
22021,2.07944154168,433,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,0,1,7
22023,1.09861228867,433,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,1.0,1.0,0,1,0,44
22029,-1.79175946923,433,2.0,1.0,0,0,0.0,0,3.0,1,1.0,1.0,0.0,1.0,1,1,1.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,3
22030,0.0,433,2.0,1.0,0,0,1.0,1,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,23
22032,1.94591014906,434,2.0,1.0,0,1,1.0,1,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,10
22036,0.0,434,2.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.0,0,0,0,43
22037,0.69314718056,434,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,30
22038,2.19722457734,434,1.0,1.5,0,0,0.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0,0,1,2
22048,-2.56494935746,434,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,66
22049,-2.48490664979,434,2.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,33
22051,0.69314718056,434,2.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,69
22055,0.0,434,2.0,1.0,1,0,1.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,87
22059,-0.287682072452,434,2.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,68
22064,-0.0870113769896,436,3.0,3.0,1,0,1.0,1,2.0,0,2.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,59
22065,0.69314718056,436,2.0,2.0,1,1,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,97
22074,1.38629436112,436,2.0,1.0,1,0,0.0,1,2.0,1,1.0,1.0,1.0,1.0,1,1,0.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,1,6
22076,-0.69314718056,436,2.0,1.0,1,1,1.0,0,3.0,1,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22077,0.69314718056,436,1.0,2.0,0,0,0.0,1,2.0,0,3.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,4
22078,0.0,436,2.0,1.0,1,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,6
22080,1.79175946923,436,2.0,1.0,1,0,0.0,1,3.0,0,1.0,1.0,0.0,1.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,14
22085,1.94591014906,436,2.0,1.0,1,1,0.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,58
22087,0.0,436,1.0,1.5,1,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22096,2.56494935746,436,1.0,1.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,1.0,1,0,1,4
22100,1.79175946923,430,2.0,1.0,0,1,1.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,1,7
22102,0.69314718056,430,2.0,1.0,1,1,0.0,1,3.0,0,1.0,1.0,0.0,1.0,0,1,1.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,20
22104,-0.538996500733,430,2.0,1.0,1,1,1.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,10
22105,0.0,430,2.0,1.0,1,0,0.0,1,3.0,1,1.0,1.0,0.0,1.0,1,1,1.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,41
22106,2.19722457734,430,1.5,1.0,0,0,1.0,1,2.0,1,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,8
22107,0.0,430,2.0,1.0,1,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,20
22108,1.09861228867,430,2.0,1.0,1,0,1.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,51
22110,0.0,430,1.0,2.0,1,1,0.0,0,2.0,1,2.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22111,0.69314718056,430,2.0,1.0,0,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,18
22112,-0.69314718056,430,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,1.0,0.0,1,0.0,0.0,1.0,0,1,1,7
22113,0.0,430,1.0,1.0,0,0,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,1.0,1,0,1,6
22119,-2.48490664979,430,3.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,2
22126,0.0,432,3.0,2.0,1,1,1.0,1,2.0,1,1.0,1.0,0.0,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,48
22128,0.69314718056,432,2.0,1.0,1,1,1.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,48
22130,0.69314718056,432,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,27
22131,0.0,432,2.0,3.0,0,0,0.0,0,2.0,0,2.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,6
22136,1.94591014906,432,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,21
22138,0.0,432,2.0,1.0,0,0,0.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,1,0,1.0,0.0,0,0.0,0.0,1.0,0,0,0,41
22139,0.69314718056,432,1.5,1.0,1,1,1.0,0,2.5,1,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,19
22140,0.69314718056,432,3.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,14
22146,0.69314718056,432,1.0,1.0,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,0,11
22159,1.09861228867,424,2.0,3.0,0,1,0.0,0,2.0,0,2.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,10
22160,1.60943791243,424,2.0,1.0,1,1,0.0,0,3.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,1.0,0.0,0,0.0,0.0,1.0,0,0,0,78
22172,0.0,424,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,59
22181,-0.405465108108,415,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,17
22183,0.69314718056,415,1.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,5
22185,0.69314718056,415,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,43
22187,0.0,415,2.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,44
22188,-1.09861228867,415,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,10
22189,0.0,415,1.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,5
22190,1.38629436112,415,1.0,2.0,0,0,0.0,1,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,14
22194,1.60943791243,415,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,17
22196,2.07944154168,415,1.0,1.0,0,1,1.0,0,2.0,1,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,32
22197,-1.38629436112,415,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22201,0.69314718056,420,2.0,1.0,1,1,1.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,4
22203,0.69314718056,420,3.0,2.0,0,1,1.0,1,2.0,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,40
22205,-0.538996500733,420,2.0,1.0,1,1,1.0,1,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,10
22208,-0.405465108108,420,1.0,1.0,0,0,1.0,0,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1
22212,1.60943791243,420,2.0,1.0,0,1,0.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,12
22215,-0.69314718056,420,2.0,1.0,0,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,1.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22217,0.69314718056,420,1.0,1.0,1,0,0.0,0,2.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,0,11
22219,1.09861228867,420,1.0,1.5,0,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,0,10
22221,-2.48490664979,420,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,6
22224,-2.48490664979,420,2.0,1.0,1,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,1.0,0.0,0,0.0,0.0,1.0,0,0,1,6
22225,-2.48490664979,420,2.0,2.0,1,1,1.0,0,3.0,0,2.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,7
22227,1.09861228867,420,3.0,2.0,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,14
22240,2.07944154168,435,3.0,1.0,1,1,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,101
22243,-0.0870113769896,435,3.0,2.0,1,1,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1
22249,-0.405465108108,435,1.0,1.0,0,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,5
22258,0.69314718056,435,2.0,1.0,1,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,13
22261,0.69314718056,435,1.0,1.0,1,1,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,1.0,1,0,1,6
22274,2.48490664979,439,1.0,3.0,1,1,0.0,1,2.0,0,3.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1
22275,0.0,439,2.0,1.0,0,1,0.0,0,3.0,1,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,30
22278,0.0,439,2.0,1.0,1,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,43
22279,1.09861228867,439,1.0,1.0,0,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0,0,0,10
22281,0.69314718056,439,2.0,2.0,1,1,0.0,1,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,1.0,0.0,0,0.0,0.0,1.0,0,0,1,6
22283,1.38629436112,439,2.0,1.0,0,0,0.0,1,3.0,1,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0,1,0,0,1.0,0.0,0,0.0,1.0,1.0,0,0,0,18
22286,1.60943791243,439,1.0,1.0,1,1,0.0,1,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,5
22288,2.56494935746,439,1.0,2.0,1,1,0.0,0,2.0,1,1.0,0.0,0.0,0.0,0,1,1.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,40
22289,0.69314718056,439,2.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,91
22295,1.60943791243,421,2.0,1.5,1,1,0.0,1,2.5,1,1.5,1.0,0.0,0.0,0,1,1.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1
22298,1.09861228867,421,3.0,2.0,0,0,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,13
22304,1.09861228867,421,1.0,1.0,0,1,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,6
22306,1.09861228867,421,1.0,1.0,1,0,0.0,1,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,5
22308,2.30258509299,421,1.0,1.0,1,1,0.0,0,2.0,1,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,0,24
22311,-0.875468737354,421,1.0,2.0,0,0,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,1.0,0.0,0,0.0,0.0,1.0,0,0,1,8
22312,0.0,421,1.0,2.0,0,1,0.0,0,2.0,1,2.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,7
22313,0.69314718056,421,2.0,1.0,0,1,0.0,1,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,1,6
22316,-0.0870113769896,421,2.0,1.0,0,0,0.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,11
22317,0.69314718056,421,1.75806919211,1.3700715114,1,1,1.0,0,2.44825086973,0,1.17109586394,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,0,1,7
22318,0.0,421,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,1,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,1,8
22319,0.69314718056,421,1.0,2.0,1,1,1.0,0,2.0,1,3.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22332,1.09861228867,425,1.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,8
22333,0.69314718056,425,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,27
22334,0.0,425,2.0,1.0,1,0,1.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,1,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,33
22335,0.69314718056,425,1.0,1.0,0,1,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,6
22338,0.69314718056,425,1.0,1.0,1,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,1,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,4
22340,0.69314718056,425,1.0,2.0,0,1,1.0,0,2.0,0,3.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22341,0.69314718056,425,1.0,2.0,0,1,0.0,0,2.0,1,3.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22343,-0.287682072452,425,1.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,1,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,7
22344,0.69314718056,425,2.0,1.5,1,1,1.0,1,2.5,0,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,13
22349,2.48490664979,425,2.0,1.0,0,0,1.0,1,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,17
22351,2.7080502011,425,2.0,3.0,1,1,0.0,0,2.0,1,3.0,0.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,12
22352,0.69314718056,425,1.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,7
22357,1.38629436112,409,1.0,1.0,0,0,0.0,1,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,1.0,0,0,1,6
22358,-0.538996500733,409,3.0,2.5,0,0,1.0,1,2.0,0,1.5,1.0,0.0,0.0,0,1,1.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22362,1.09861228867,409,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,34
22363,1.09861228867,409,1.0,3.0,0,0,1.0,0,2.0,1,3.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0,0,0,33
22364,-3.95124371858,409,1.0,2.0,1,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,47
22365,-3.95124371858,409,1.0,2.0,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,54
22366,1.09861228867,409,1.0,2.0,0,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22371,1.38629436112,409,2.0,2.0,1,0,1.0,1,3.0,0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1
22372,0.0,409,2.0,1.5,0,0,1.0,1,3.0,1,1.0,1.0,0.0,0.0,1,1,1.0,0.0,1,1,1,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1
22375,0.69314718056,409,1.0,3.0,0,1,0.0,0,2.0,0,2.0,1.0,0.0,0.0,0,1,1.0,0.0,1,0,0,1,1.0,0.0,0,0.0,0.0,1.0,0,0,1,2
22376,-0.287682072452,409,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,1,4
22377,2.19722457734,410,1.0,1.0,1,1,1.0,1,2.0,0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,0,42
22380,0.69314718056,410,1.0,1.0,0,1,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,1,0,1,3
22381,0.0,410,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,1,0,0,1.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22383,0.0,410,2.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,40
22386,0.69314718056,410,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22387,0.69314718056,410,2.0,1.0,1,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,13
22388,-0.875468737354,410,1.0,2.0,0,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,4
22389,-0.875468737354,410,1.0,2.0,0,1,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22390,-0.538996500733,410,1.0,1.0,1,0,1.0,1,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0,0,1,4
22393,1.09861228867,410,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,1,0,80
22394,1.38629436112,410,1.0,3.0,1,1,0.0,0,2.0,0,2.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0,0,1,5
22397,0.0,410,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,4
22399,1.60943791243,410,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,37
22405,0.69314718056,423,2.0,1.0,1,1,1.0,1,3.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,27
22412,-0.538996500733,423,3.0,1.0,0,0,0.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,62
22413,0.0,423,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,29
